submission_date,state - 2,tot_cases,new_case,tot_death,conf_death,new_death,State
3/5/2021,MI,696947,1690,16727,15734,16,MICHIGAN
7/11/2020,ND,4243,89,87,,2,NORTH DAKOTA
1/25/2022,MT,229966,2872,2987,2987,2,MONTANA
7/15/2021,ID,196695,206,2169,1887,4,IDAHO
11/19/2020,NC,327190,4378,5414,5252,35,NORTH CAROLINA
6/23/2021,IL,1389892,258,25608,23173,8,ILLINOIS
2/11/2021,NC,810445,4257,11691,10360,62,NORTH CAROLINA
2/25/2022,GU,44238,127,322,,0,GUAM
12/3/2020,ME,15221,580,224,222,4,MAINE
8/24/2021,WI,720460,2549,8406,7549,33,WISCONSIN
2/5/2020,NE,0,0,0,,0,NEBRASKA
5/27/2020,NC,24920,616,904,904,28,NORTH CAROLINA
4/7/2022,IN,1692248,0,23460,22532,0,INDIANA
9/26/2020,ND,20724,344,231,,4,NORTH DAKOTA
5/13/2020,NV,6405,83,342,,10,NEVADA
2/27/2020,MI,0,0,0,,0,MICHIGAN
10/10/2020,VI,1325,1,20,,0,VIRGIN ISLANDS
2/17/2020,CT,0,0,0,,0,CONNECTICUT
3/2/2020,IN,0,0,0,0,0,INDIANA
2/4/2022,ND,229271,1184,2127,,6,NORTH DAKOTA
10/17/2021,WA,698970,1889,8278,,22,WASHINGTON
9/8/2021,WA,589171,2927,6791,,46,WASHINGTON
4/12/2021,NE,214932,344,2226,,5,NEBRASKA
2/6/2021,MT,95717,259,1312,1312,5,MONTANA
2/9/2022,AL,1256617,2725,18422,14187,48,ALABAMA
6/7/2021,GU,8215,5,139,,0,GUAM
10/30/2021,NE,284766,0,2975,2498,0,NEBRASKA
2/25/2021,NC,848505,2904,12236,10818,28,NORTH CAROLINA
11/22/2021,ID,303928,632,3862,3186,16,IDAHO
2/12/2022,WA,1380112,5107,11316,,0,WASHINGTON
3/13/2022,MI,2371788,0,35188,32419,0,MICHIGAN
2/14/2021,VI,2542,18,25,,0,VIRGIN ISLANDS
9/28/2021,IL,1621175,2375,27568,24892,39,ILLINOIS
6/14/2021,WA,443843,281,5782,,-33,WASHINGTON
2/13/2022,IN,1664353,0,22136,21298,0,INDIANA
2/21/2020,VI,0,0,0,,0,VIRGIN ISLANDS
9/24/2021,MD,525123,1363,10394,10167,9,MARYLAND
11/5/2021,MD,564564,868,10983,10752,13,MARYLAND
5/5/2021,AL,529514,585,11225,8966,8,ALABAMA
1/6/2021,VT,7617,91,154,,2,VERMONT
3/31/2022,ND,239814,34,2245,,0,NORTH DAKOTA
2/11/2021,DE,82937,451,1262,1141,17,DELAWARE
6/15/2021,ME,68675,45,853,823,5,MAINE
11/1/2020,IL,423539,6980,10075,9792,35,ILLINOIS
12/18/2021,DE,163869,850,2242,2053,8,DELAWARE
5/19/2021,NV,321716,348,5545,,5,NEVADA
11/21/2020,AL,230226,1582,5095,4319,33,ALABAMA
1/27/2022,WA,1245779,22872,10647,,67,WASHINGTON
1/28/2022,MI,2235180,14999,32197,29778,25,MICHIGAN
7/25/2021,NE,227308,68,2277,,0,NEBRASKA
3/5/2021,VI,2724,10,25,,0,VIRGIN ISLANDS
5/11/2020,NE,8496,254,100,,2,NEBRASKA
1/20/2021,MO,508374,2331,7746,,38,MISSOURI
8/9/2020,VT,1337,4,57,,0,VERMONT
4/24/2020,WI,5356,304,262,262,5,WISCONSIN
3/13/2021,ME,46860,175,724,701,0,MAINE
1/29/2021,IL,1120528,4156,21146,19138,72,ILLINOIS
5/2/2021,NC,963325,1339,13127,11593,6,NORTH CAROLINA
3/28/2022,IN,1690578,434,23360,22442,4,INDIANA
2/6/2021,WA,319102,981,4449,,0,WASHINGTON
7/24/2021,MI,1010971,508,21167,19902,6,MICHIGAN
9/22/2021,GU,14098,101,184,,2,GUAM
12/17/2021,IN,1181554,5143,18385,17757,53,INDIANA
7/13/2020,MS,44502,1371,1738,1689,34,MISSISSIPPI
3/24/2021,WI,631301,1514,7263,6597,23,WISCONSIN
11/3/2020,VT,2085,21,57,,0,VERMONT
8/31/2021,IN,858566,3535,14484,14042,73,INDIANA
4/14/2022,VT,110842,325,593,,0,VERMONT
4/26/2021,ME,60397,227,777,752,5,MAINE
10/11/2021,IL,1656003,1965,28022,25272,19,ILLINOIS
4/30/2020,AL,7168,206,386,366,14,ALABAMA
9/6/2020,IN,99804,843,3345,3131,2,INDIANA
6/14/2020,MS,22587,313,1162,1143,4,MISSISSIPPI
6/28/2021,NV,332529,305,5670,,1,NEVADA
12/13/2020,VI,1807,0,23,,0,VIRGIN ISLANDS
11/21/2020,ME,10976,362,176,175,2,MAINE
4/7/2021,WI,641642,938,7356,6653,7,WISCONSIN
9/13/2020,NH,7696,44,436,,1,NEW HAMPSHIRE
4/14/2020,CT,13989,608,608,,6,CONNECTICUT
8/16/2021,NE,235067,669,2302,,0,NEBRASKA
10/9/2021,MS,494963,346,9813,6574,1,MISSISSIPPI
3/8/2021,ID,173309,378,1890,1660,11,IDAHO
3/12/2020,MD,12,0,0,0,0,MARYLAND
10/17/2020,CA,864455,2979,16790,16790,78,CALIFORNIA
12/9/2021,AL,850403,635,16513,12831,6,ALABAMA
10/1/2020,CA,813687,3062,15757,15757,100,CALIFORNIA
8/10/2020,MO,65672,1528,1534,,12,MISSOURI
11/18/2021,ME,117328,1089,1268,1169,13,MAINE
11/26/2021,WA,770700,1769,9208,,0,WASHINGTON
10/22/2021,NE,279450,0,2938,2466,0,NEBRASKA
2/8/2020,MI,0,0,0,,0,MICHIGAN
4/4/2021,ID,181181,0,1966,1714,0,IDAHO
9/27/2021,MT,147287,418,1973,1973,10,MONTANA
7/9/2020,ME,3440,16,111,110,0,MAINE
3/5/2020,MI,99,26,1,0,0,MICHIGAN
3/12/2022,AL,1289051,84,19359,14871,7,ALABAMA
4/21/2021,AL,524543,656,11123,8890,6,ALABAMA
1/19/2022,NV,601682,5185,8688,,34,NEVADA
3/30/2020,MD,1413,174,27,26,8,MARYLAND
3/30/2022,ID,443930,138,4873,3971,3,IDAHO
12/10/2021,NC,1561062,3681,19228,16922,29,NORTH CAROLINA
3/6/2022,ID,432483,0,4788,3907,0,IDAHO
7/5/2021,ME,69148,6,860,829,0,MAINE
8/15/2021,ID,208956,451,2247,1951,1,IDAHO
5/8/2020,CT,32411,627,2874,2874,77,CONNECTICUT
11/23/2020,MI,446708,7721,9421,8993,118,MICHIGAN
2/27/2020,DE,0,0,0,0,0,DELAWARE
9/23/2021,NE,262475,712,2405,2405,2,NEBRASKA
1/27/2020,NE,0,0,0,,0,NEBRASKA
4/5/2020,MO,3547,103,87,,12,MISSOURI
7/16/2020,AL,61960,1929,1730,1593,32,ALABAMA
8/12/2020,WI,66654,531,1018,1011,5,WISCONSIN
8/12/2020,NE,29282,249,356,,5,NEBRASKA
3/10/2021,GU,7758,2,133,,0,GUAM
6/13/2020,CT,44994,305,4186,3342,27,CONNECTICUT
3/6/2022,NC,2618649,672,23103,20150,17,NORTH CAROLINA
8/8/2021,NC,1078715,3775,13998,12336,18,NORTH CAROLINA
11/30/2020,VT,4037,64,72,,1,VERMONT
5/12/2020,IN,25127,500,1569,1441,38,INDIANA
1/27/2022,MI,2220181,16535,32051,29660,66,MICHIGAN
10/18/2020,VT,1783,10,57,,0,VERMONT
10/23/2021,VI,7134,8,78,,0,VIRGIN ISLANDS
11/7/2020,MT,38948,1001,445,445,26,MONTANA
10/10/2021,GU,16276,106,214,,2,GUAM
9/5/2021,IL,1544348,3012,26654,24099,20,ILLINOIS
10/29/2020,VI,1353,0,21,,0,VIRGIN ISLANDS
9/27/2021,ID,252378,1423,2790,2364,37,IDAHO
12/20/2020,GU,7193,0,119,,0,GUAM
6/27/2020,ND,3458,37,78,,-9,NORTH DAKOTA
7/3/2021,CT,349519,43,8279,6807,0,CONNECTICUT
11/22/2020,NE,113826,1182,909,,4,NEBRASKA
12/28/2021,MO,991661,4782,16056,,169,MISSOURI
4/20/2022,MO,1417911,0,20241,,0,MISSOURI
3/3/2021,MI,693656,1685,16694,15702,11,MICHIGAN
3/30/2022,NE,477760,-70,4161,3410,17,NEBRASKA
9/29/2021,WI,807455,3373,8868,7979,19,WISCONSIN
6/20/2020,MO,19856,208,1040,,12,MISSOURI
7/17/2020,NH,6165,26,395,,0,NEW HAMPSHIRE
10/7/2020,IL,310380,2630,9127,8878,42,ILLINOIS
10/19/2020,MI,272074,2578,7464,7124,22,MICHIGAN
2/8/2022,MT,253204,1284,3043,3043,6,MONTANA
8/29/2021,NE,243056,238,2315,,0,NEBRASKA
11/19/2020,ME,10344,387,173,172,2,MAINE
1/20/2022,MS,673873,8329,10707,7162,17,MISSISSIPPI
10/2/2020,NC,214625,1996,3871,3826,18,NORTH CAROLINA
11/8/2020,CT,78125,0,4674,3757,3,CONNECTICUT
12/1/2020,NC,370023,4330,5898,5669,37,NORTH CAROLINA
8/7/2020,DE,15685,89,590,520,3,DELAWARE
3/20/2021,WI,628969,541,7240,6576,18,WISCONSIN
1/28/2021,AL,453638,2868,9414,7551,83,ALABAMA
8/11/2021,CA,4137738,9925,63976,63976,-352,CALIFORNIA
6/12/2020,IN,39146,398,2383,2211,16,INDIANA
2/6/2021,AL,470656,1002,9904,7925,42,ALABAMA
8/16/2021,IN,803403,2224,14137,13707,0,INDIANA
12/14/2020,DE,46561,1030,816,719,0,DELAWARE
11/28/2021,CA,5053778,4195,73365,,0,CALIFORNIA
2/21/2020,WI,0,0,0,,0,WISCONSIN
10/13/2021,VI,6978,13,75,,0,VIRGIN ISLANDS
6/8/2021,ND,110298,44,1517,,1,NORTH DAKOTA
1/12/2022,IL,2522953,34573,32187,28804,159,ILLINOIS
12/29/2021,MD,692326,11915,11807,11571,39,MARYLAND
9/19/2020,NV,75607,323,1558,,-7,NEVADA
5/1/2020,VT,809,13,50,,2,VERMONT
10/5/2021,WA,670736,2394,7860,,53,WASHINGTON
2/4/2020,ID,0,0,0,,0,IDAHO
11/2/2020,VT,2064,23,57,,0,VERMONT
10/5/2020,NV,82529,325,1663,,-2,NEVADA
9/1/2021,ID,222552,1163,2371,2047,8,IDAHO
2/1/2020,ME,0,0,0,0,0,MAINE
4/7/2022,WI,1588689,693,14340,12820,5,WISCONSIN
4/10/2021,NC,923471,2109,12875,11377,13,NORTH CAROLINA
8/26/2021,WI,724717,2264,8429,7570,13,WISCONSIN
2/23/2021,CA,3450058,3447,49129,49129,90,CALIFORNIA
7/28/2020,MS,61330,1173,2182,2090,20,MISSISSIPPI
3/29/2022,CA,9082073,741,87956,,2,CALIFORNIA
7/3/2020,ND,3722,65,89,,9,NORTH DAKOTA
2/11/2020,VI,0,0,0,,0,VIRGIN ISLANDS
9/7/2021,MO,775406,2510,10814,,154,MISSOURI
10/31/2020,WA,109659,1001,2366,,0,WASHINGTON
9/16/2021,MI,1106670,3713,21941,20616,21,MICHIGAN
12/13/2021,VT,51886,219,424,,2,VERMONT
2/26/2021,GU,7734,0,130,,0,GUAM
5/14/2021,MT,110560,131,1598,1598,1,MONTANA
3/15/2022,GU,46593,65,339,,0,GUAM
9/9/2021,AL,737673,5021,14050,10965,70,ALABAMA
1/23/2021,ND,96817,97,1411,,0,NORTH DAKOTA
12/24/2020,AL,338360,3536,6700,5538,61,ALABAMA
7/30/2021,MT,116366,223,1704,1704,0,MONTANA
6/11/2021,NE,223978,27,2258,,2,NEBRASKA
5/11/2020,IN,24627,501,1531,1408,32,INDIANA
3/30/2021,WA,362431,752,5237,,11,WASHINGTON
5/17/2021,GU,8109,6,139,,0,GUAM
3/6/2022,CA,8987031,0,85353,,0,CALIFORNIA
6/2/2021,IN,744474,261,13620,13204,11,INDIANA
11/13/2021,WI,921221,0,9679,8722,0,WISCONSIN
6/10/2020,GU,183,3,5,,0,GUAM
6/18/2020,MD,63229,260,3129,2997,22,MARYLAND
12/4/2021,MT,192236,0,2739,2739,0,MONTANA
6/17/2020,AL,27901,904,1122,1044,7,ALABAMA
12/14/2021,GU,19348,8,269,,0,GUAM
9/15/2021,DE,125119,245,1911,1747,9,DELAWARE
7/31/2021,MO,681518,1937,9667,,0,MISSOURI
3/21/2020,IN,126,47,0,0,0,INDIANA
8/6/2021,MD,472224,890,9871,9651,4,MARYLAND
4/4/2021,ND,103714,76,1466,,0,NORTH DAKOTA
8/11/2020,VT,1349,9,57,,0,VERMONT
1/9/2021,ND,94716,158,1352,,0,NORTH DAKOTA
10/1/2020,MS,102156,657,3262,2970,12,MISSISSIPPI
7/27/2020,NE,24824,296,313,,0,NEBRASKA
2/27/2022,ID,423638,0,4730,3864,0,IDAHO
12/12/2021,MO,941810,2107,15584,,1,MISSOURI
6/18/2020,IN,41438,425,2478,2300,16,INDIANA
2/25/2021,MS,295513,539,7009,4886,19,MISSISSIPPI
4/12/2021,NC,926314,1263,12901,11400,12,NORTH CAROLINA
2/15/2021,ND,98781,138,1431,,0,NORTH DAKOTA
3/27/2020,NE,89,15,2,,2,NEBRASKA
5/5/2020,IL,65962,2122,2838,2838,176,ILLINOIS
5/6/2021,MD,451267,578,9424,9210,10,MARYLAND
8/7/2021,ND,112310,25,1542,,0,NORTH DAKOTA
2/10/2021,MT,96595,307,1320,1320,5,MONTANA
10/28/2020,ME,6390,81,146,145,0,MAINE
9/11/2021,VT,27878,206,280,,3,VERMONT
3/20/2020,MS,814,125,70,69,11,MISSISSIPPI
7/8/2021,CA,3878207,1416,63317,63317,58,CALIFORNIA
3/12/2022,NE,476844,0,4026,3292,0,NEBRASKA
10/27/2021,GU,18040,96,235,,3,GUAM
2/9/2022,IL,2982083,4742,35600,31679,124,ILLINOIS
10/9/2020,MD,130159,734,4128,3969,6,MARYLAND
7/30/2020,DE,14998,88,581,511,0,DELAWARE
10/27/2021,IL,1690274,2013,28550,25707,33,ILLINOIS
11/24/2020,NC,344371,3993,5621,5431,36,NORTH CAROLINA
9/9/2021,VI,6182,80,63,,0,VIRGIN ISLANDS
11/30/2021,CA,5062641,4667,73712,,56,CALIFORNIA
6/22/2021,MT,113341,116,1655,1655,3,MONTANA
12/22/2021,ID,315270,355,4097,3383,15,IDAHO
3/23/2022,WI,1581946,439,14102,12622,70,WISCONSIN
11/17/2021,NC,1503954,2260,18782,16527,20,NORTH CAROLINA
11/8/2021,MO,864357,1333,12325,,100,MISSOURI
1/26/2022,IN,1574807,4957,21056,20296,128,INDIANA
8/30/2021,IN,855031,3777,14411,13972,0,INDIANA
2/4/2020,CT,0,0,0,,0,CONNECTICUT
8/17/2021,WI,709290,1963,8336,7483,12,WISCONSIN
10/23/2020,MO,181177,2260,3222,,32,MISSOURI
11/9/2021,NC,1489386,1490,18655,16420,22,NORTH CAROLINA
6/23/2020,NE,17966,108,256,,7,NEBRASKA
10/16/2021,WA,697081,2475,8256,,22,WASHINGTON
9/2/2020,CT,53108,102,4467,3582,1,CONNECTICUT
7/1/2021,DE,108985,24,1694,1549,0,DELAWARE
9/30/2020,MD,124725,414,4070,3912,3,MARYLAND
12/4/2021,WI,997688,0,10134,9128,0,WISCONSIN
4/2/2021,NV,304454,342,5260,,4,NEVADA
1/30/2022,ID,377721,0,4405,3618,0,IDAHO
10/18/2020,MS,113201,448,3509,3149,13,MISSISSIPPI
6/24/2021,ND,110642,15,1527,,0,NORTH DAKOTA
12/31/2021,MI,1710271,0,29019,26988,0,MICHIGAN
4/17/2021,NE,216732,172,2213,,0,NEBRASKA
8/10/2020,WI,65356,521,1005,998,0,WISCONSIN
12/6/2021,MI,1535147,17822,26239,24494,84,MICHIGAN
10/30/2020,NE,70472,1591,646,,9,NEBRASKA
3/9/2021,NV,296822,429,5054,,14,NEVADA
7/5/2021,ND,110751,15,1528,,0,NORTH DAKOTA
2/15/2021,NE,197453,147,2004,,1,NEBRASKA
3/23/2022,MI,2382197,993,35533,32714,49,MICHIGAN
12/8/2021,CA,5118139,4672,74351,,130,CALIFORNIA
3/11/2022,ME,232293,282,2145,1930,3,MAINE
7/3/2020,IL,146872,1806,7215,7005,63,ILLINOIS
8/21/2021,WA,530975,3570,6365,,9,WASHINGTON
10/17/2020,IN,145977,2482,3915,3694,30,INDIANA
3/5/2022,NC,2617977,1109,23086,20136,17,NORTH CAROLINA
11/19/2020,WA,140304,1677,2603,,11,WASHINGTON
11/13/2021,GU,18913,22,258,,0,GUAM
4/3/2020,NE,293,24,6,,1,NEBRASKA
4/8/2020,VI,45,0,1,,0,VIRGIN ISLANDS
5/1/2021,NH,95163,277,1304,,1,NEW HAMPSHIRE
8/21/2021,MT,122533,215,1756,1756,1,MONTANA
5/6/2021,NC,968967,1734,13186,11641,14,NORTH CAROLINA
12/23/2021,NV,489279,1443,8364,,10,NEVADA
11/10/2020,CT,82987,1524,4707,3785,9,CONNECTICUT
8/1/2021,MS,348496,1665,7774,5367,10,MISSISSIPPI
9/23/2020,ND,19451,470,211,,8,NORTH DAKOTA
3/27/2022,NH,301777,0,2445,,0,NEW HAMPSHIRE
8/9/2021,CA,4118188,10425,64318,64318,6,CALIFORNIA
2/15/2020,WI,0,0,0,,0,WISCONSIN
5/5/2020,MO,9604,270,561,,23,MISSOURI
1/21/2022,ND,208000,2662,2067,,6,NORTH DAKOTA
2/28/2020,MT,0,0,0,,0,MONTANA
7/13/2021,IL,1397667,578,25793,23336,12,ILLINOIS
3/12/2022,ME,232293,0,2145,1930,0,MAINE
3/10/2021,ID,174246,456,1901,1668,9,IDAHO
6/16/2021,NV,328194,363,5635,,9,NEVADA
6/30/2020,NH,5782,22,371,,4,NEW HAMPSHIRE
4/1/2020,NE,219,39,4,,1,NEBRASKA
3/21/2021,NE,207582,170,2135,,0,NEBRASKA
8/2/2021,ID,201352,290,2203,1919,2,IDAHO
9/16/2021,CA,4588021,13885,67187,67187,186,CALIFORNIA
8/28/2020,NV,68115,624,1316,,16,NEVADA
5/30/2020,IN,34211,653,2112,1953,16,INDIANA
8/10/2020,NC,137939,792,2399,2394,35,NORTH CAROLINA
2/24/2021,DE,86602,257,1402,1269,23,DELAWARE
6/18/2020,GU,200,8,5,,0,GUAM
12/15/2021,MI,1599679,7779,27459,25570,100,MICHIGAN
5/6/2020,AL,8750,248,491,468,11,ALABAMA
7/28/2020,CT,49077,94,4423,3541,5,CONNECTICUT
2/24/2022,ID,421587,2409,4722,3857,7,IDAHO
10/9/2020,VT,1695,9,57,,0,VERMONT
1/16/2021,IN,587454,3901,9254,8931,40,INDIANA
2/6/2021,CA,3320862,12394,43018,43018,605,CALIFORNIA
8/28/2021,MO,754054,1281,10453,,4,MISSOURI
5/24/2020,MT,479,0,16,16,0,MONTANA
5/26/2021,MO,598027,660,9075,,4,MISSOURI
8/4/2021,MS,356055,3164,7819,5399,14,MISSISSIPPI
6/5/2021,CT,347956,65,8246,6777,0,CONNECTICUT
2/11/2020,MT,0,0,0,,0,MONTANA
8/22/2021,CA,4291284,14564,64674,64674,89,CALIFORNIA
7/2/2020,VI,98,6,6,,0,VIRGIN ISLANDS
12/19/2020,WA,221813,2948,3104,,0,WASHINGTON
2/18/2020,NV,0,0,0,,0,NEVADA
5/14/2020,MO,11020,186,711,,14,MISSOURI
12/1/2020,AL,254289,3847,5410,4566,30,ALABAMA
8/9/2020,VI,547,19,9,,0,VIRGIN ISLANDS
5/28/2021,NC,990267,735,13442,11855,6,NORTH CAROLINA
5/28/2020,ND,2481,42,57,,1,NORTH DAKOTA
6/28/2020,WI,30707,480,784,777,0,WISCONSIN
6/22/2021,NC,1000770,328,13603,11992,3,NORTH CAROLINA
9/28/2020,CA,805263,2955,15451,15451,19,CALIFORNIA
1/4/2022,CA,5714613,165889,75924,,77,CALIFORNIA
2/20/2022,CT,719327,0,10357,8478,0,CONNECTICUT
8/13/2021,ID,208054,780,2245,1949,9,IDAHO
6/5/2020,IN,36578,482,2244,2074,28,INDIANA
4/27/2021,CT,337340,407,8067,6634,1,CONNECTICUT
3/6/2022,MS,791208,0,12151,8002,0,MISSISSIPPI
1/8/2021,ME,29981,617,432,426,5,MAINE
9/12/2021,ND,122559,105,1573,,0,NORTH DAKOTA
2/4/2020,IL,2,0,0,,0,ILLINOIS
2/4/2021,MI,659196,1276,15995,15038,48,MICHIGAN
10/8/2020,VI,1324,2,20,,0,VIRGIN ISLANDS
3/6/2020,NV,1,0,0,,0,NEVADA
2/11/2022,MD,991569,731,13905,13646,41,MARYLAND
2/16/2020,MT,0,0,0,,0,MONTANA
4/14/2021,MD,430351,1552,9081,8871,15,MARYLAND
11/6/2020,ND,53204,1602,628,,15,NORTH DAKOTA
4/3/2021,IL,1254185,2839,23635,21361,9,ILLINOIS
2/13/2022,WA,1382355,2243,11316,,0,WASHINGTON
12/18/2020,WI,486364,3921,4632,4315,71,WISCONSIN
2/24/2021,ME,43872,220,701,679,24,MAINE
5/31/2020,CT,42201,179,3944,3084,32,CONNECTICUT
12/3/2020,DE,37477,787,779,685,0,DELAWARE
4/29/2021,NC,958275,2263,13096,11566,9,NORTH CAROLINA
12/28/2020,ND,91829,271,1276,,6,NORTH DAKOTA
8/21/2021,MO,738025,1833,10205,,3,MISSOURI
8/8/2021,CA,4107763,13271,64312,64312,36,CALIFORNIA
2/11/2022,NC,2560696,6520,22332,19496,69,NORTH CAROLINA
4/22/2022,NH,307528,425,2475,,3,NEW HAMPSHIRE
12/24/2020,CA,1998115,34039,23384,23384,287,CALIFORNIA
6/14/2020,NV,11173,209,464,,-17,NEVADA
12/21/2020,VT,6150,96,119,,1,VERMONT
2/8/2021,NC,799146,2703,11509,10218,67,NORTH CAROLINA
4/16/2022,CT,745652,0,10813,8856,0,CONNECTICUT
5/17/2021,ID,190279,138,2069,1806,0,IDAHO
1/17/2021,WI,568166,1891,5906,5451,1,WISCONSIN
5/31/2020,ME,2313,28,89,88,0,MAINE
2/1/2022,NE,441456,0,3705,3069,0,NEBRASKA
8/8/2021,VI,4996,36,40,,0,VIRGIN ISLANDS
5/25/2020,IN,31715,339,1972,1825,8,INDIANA
4/4/2020,MI,25191,1084,1048,985,118,MICHIGAN
12/8/2020,AL,277348,3516,5727,4818,55,ALABAMA
4/12/2020,CT,12035,525,554,,60,CONNECTICUT
10/11/2021,ID,269630,970,3139,2649,17,IDAHO
11/12/2021,AL,836999,720,16289,12661,12,ALABAMA
3/16/2021,MD,394716,658,8618,8412,19,MARYLAND
3/23/2020,NH,101,23,1,,1,NEW HAMPSHIRE
11/23/2020,VT,3577,64,66,,2,VERMONT
7/31/2021,NV,357244,843,5914,,2,NEVADA
8/30/2020,MT,7340,89,104,104,0,MONTANA
9/20/2021,IL,1598757,2805,27275,24639,34,ILLINOIS
10/10/2020,CT,60038,0,4530,3631,0,CONNECTICUT
1/12/2021,ME,31951,536,453,447,4,MAINE
3/8/2021,NC,868116,982,12467,11023,13,NORTH CAROLINA
8/20/2020,MS,79690,777,2672,2522,14,MISSISSIPPI
12/18/2020,NC,472246,7741,6919,6506,68,NORTH CAROLINA
6/9/2021,MD,460863,126,9714,9497,6,MARYLAND
9/24/2020,VI,1290,0,19,,0,VIRGIN ISLANDS
2/9/2021,VI,2485,12,24,,0,VIRGIN ISLANDS
3/20/2022,IN,1688770,0,23290,22378,0,INDIANA
2/21/2022,NV,677345,0,9508,,0,NEVADA
1/9/2021,MS,241932,1698,6010,4405,21,MISSISSIPPI
10/23/2020,CT,66052,679,4577,3674,8,CONNECTICUT
9/25/2020,MI,237401,1042,7063,6733,13,MICHIGAN
5/5/2021,ND,108218,137,1499,,2,NORTH DAKOTA
5/19/2020,GU,154,0,5,,0,GUAM
6/11/2020,WI,21926,333,682,682,11,WISCONSIN
4/25/2020,IL,41777,2119,1874,1874,79,ILLINOIS
5/23/2020,NC,22725,945,804,804,20,NORTH CAROLINA
5/30/2021,MO,599536,154,9080,,0,MISSOURI
7/10/2020,ME,3460,20,111,111,0,MAINE
3/27/2020,IL,3026,488,34,,8,ILLINOIS
12/28/2020,CA,2155976,33170,24195,24195,74,CALIFORNIA
3/10/2020,MS,99,25,6,5,1,MISSISSIPPI
4/5/2021,ME,52662,270,746,723,0,MAINE
4/7/2020,ND,237,12,4,,1,NORTH DAKOTA
1/14/2022,NE,383915,0,3540,2941,0,NEBRASKA
4/4/2021,AL,516089,118,11013,8800,9,ALABAMA
11/19/2021,MT,188013,483,2547,2547,7,MONTANA
8/2/2021,IN,774097,934,14004,13575,0,INDIANA
8/22/2020,NH,7092,21,429,,1,NEW HAMPSHIRE
4/30/2020,WA,14350,281,814,,13,WASHINGTON
8/22/2020,VI,932,0,10,,0,VIRGIN ISLANDS
6/25/2020,MT,829,26,22,22,1,MONTANA
8/23/2020,GU,907,140,7,,1,GUAM
4/23/2021,VI,3080,12,27,,0,VIRGIN ISLANDS
2/18/2021,CA,3421720,5573,47537,47537,451,CALIFORNIA
10/3/2021,AL,796960,707,15458,12019,39,ALABAMA
7/10/2020,NC,81661,1992,1602,1601,12,NORTH CAROLINA
11/9/2021,GU,18813,61,258,,3,GUAM
2/10/2022,MS,774505,1661,11508,7616,53,MISSISSIPPI
2/12/2022,ID,403137,1089,4552,3727,-1,IDAHO
5/20/2020,MT,478,0,16,16,0,MONTANA
2/8/2021,GU,7673,9,130,,0,GUAM
10/26/2020,MD,140844,565,4243,4084,6,MARYLAND
3/13/2022,MT,271641,0,3223,3223,0,MONTANA
1/16/2021,ID,155276,1918,1605,1414,14,IDAHO
4/7/2022,DE,260291,172,2871,2590,0,DELAWARE
7/8/2021,GU,8431,8,141,,1,GUAM
4/1/2021,MS,306446,214,7201,4980,0,MISSISSIPPI
3/11/2020,WI,5,2,0,,0,WISCONSIN
9/9/2021,NC,1277646,7798,15717,13822,69,NORTH CAROLINA
2/26/2021,NV,293029,399,4942,,9,NEVADA
4/7/2021,CT,318767,1038,7935,6521,5,CONNECTICUT
5/7/2021,VI,3210,16,27,,0,VIRGIN ISLANDS
8/16/2021,IL,1466813,3042,26123,23624,11,ILLINOIS
6/22/2020,CA,178054,4230,5425,5425,23,CALIFORNIA
12/11/2021,CT,439423,0,8972,7351,0,CONNECTICUT
5/23/2020,CT,40022,382,3675,2845,38,CONNECTICUT
11/1/2021,GU,18321,35,242,,0,GUAM
1/14/2021,AL,415640,3209,8339,6766,96,ALABAMA
6/27/2020,CA,206433,5972,5786,5786,69,CALIFORNIA
6/27/2021,ME,68999,15,858,827,0,MAINE
1/31/2022,MD,977568,1125,13484,13227,19,MARYLAND
1/12/2022,ME,177809,3412,1626,1491,3,MAINE
12/8/2020,MO,370842,4528,5609,,72,MISSOURI
6/7/2021,MO,603049,705,9189,,48,MISSOURI
7/7/2021,NH,99652,26,1374,,1,NEW HAMPSHIRE
9/16/2021,NC,1326174,7895,16252,14289,73,NORTH CAROLINA
6/20/2020,AL,29639,458,1170,1085,20,ALABAMA
4/5/2022,WI,1587255,488,14334,12815,18,WISCONSIN
1/16/2021,MO,499377,1436,7573,,43,MISSOURI
4/29/2020,NH,2054,44,66,,6,NEW HAMPSHIRE
1/3/2021,ME,26959,450,360,354,1,MAINE
7/13/2021,MD,463383,118,9803,9586,3,MARYLAND
8/8/2021,IN,784622,1648,14057,13627,0,INDIANA
6/15/2020,NV,11297,124,483,,19,NEVADA
5/28/2021,VI,3446,4,27,,0,VIRGIN ISLANDS
9/28/2021,ND,131399,825,1610,,3,NORTH DAKOTA
10/8/2020,NE,50157,647,514,,7,NEBRASKA
12/11/2021,ND,166998,398,1948,,4,NORTH DAKOTA
1/4/2022,WA,887318,6779,9909,,56,WASHINGTON
5/15/2021,IN,734736,1145,13445,13029,5,INDIANA
1/5/2022,MO,1054485,12264,16300,,21,MISSOURI
11/14/2021,MS,508469,0,10187,6819,0,MISSISSIPPI
2/22/2020,GU,0,0,0,,0,GUAM
6/17/2021,ND,110544,24,1523,,0,NORTH DAKOTA
6/11/2021,WA,442499,695,5815,,12,WASHINGTON
11/21/2020,DE,31323,513,746,655,0,DELAWARE
